marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
1,12100.0,2200.0,5500.0,1000.0,1210.0,0,62676900.0,22,55,0,0,28489500.0,156692250.0,1,1,344722950.0,0.0,0,0
0,5250.0,2100.0,2500.0,1000.0,525.0,1,40178040.0,21,25,1,0,19132400.0,47831000.0,1,0,100445100.0,0.0,0,0
1,29680.0,10388.0,7840.0,2744.0,2120.0,0,68683230.0,53,40,0,0,18142740.0,51836400.0,1,0,196237800.0,0.0,0,0
1,23920.0,7774.0,6760.0,2197.0,1840.0,0,140344620.0,46,40,0,0,39662610.0,122038800.0,1,0,431829600.0,0.0,0,1
0,7200.0,1620.0,3240.0,729.0,800.0,1,46531620.0,20,40,1,0,20939229.0,93063240.0,1,0,206807200.0,0.0,0,0
0,23520.0,8232.0,7840.0,2744.0,1680.0,0,105191436.0,42,40,0,1151,35063812.0,100182320.0,0,0,300546960.0,205910447.0,0,0
0,54600.0,12740.0,11760.0,2744.0,3900.0,1,200917080.0,65,60,0,0,43274448.0,185461920.0,1,0,861073200.0,0.0,1,0
1,19800.0,4455.0,3240.0,729.0,2200.0,0,186391260.0,55,40,0,0,30500388.0,135557280.0,1,0,828405600.0,0.0,0,0
0,2916.0,1458.0,1458.0,729.0,324.0,1,37031904.0,18,18,1,0,18515952.0,37031904.0,1,0,74063808.0,0.0,0,0
1,11880.0,2673.0,3240.0,729.0,1320.0,0,52633152.0,33,40,0,0,14354496.0,63797760.0,1,0,233925120.0,0.0,0,0
1,6237.0,2673.0,1701.0,729.0,693.0,0,62887671.0,33,21,0,0,17151183.0,40019427.0,1,0,146737899.0,0.0,0,0
0,5040.0,756.0,1440.0,216.0,840.0,0,3000438.0,21,40,0,0,857268.0,5715120.0,1,0,20002920.0,0.0,1,0
1,16920.0,3807.0,3240.0,729.0,1880.0,0,82776024.0,47,40,0,0,15850728.0,70447680.0,0,0,367893440.0,0.0,0,0
0,9360.0,2106.0,3240.0,729.0,1040.0,1,29239002.0,26,40,0,0,10121193.0,44983080.0,1,0,129951120.0,0.0,1,0
0,12240.0,2754.0,3240.0,729.0,1360.0,0,39711150.0,34,40,0,0,10511775.0,46719000.0,1,0,176494000.0,0.0,1,0
0,7920.0,1782.0,3240.0,729.0,880.0,0,67249512.0,22,40,0,0,27511164.0,122271840.0,0,0,298886720.0,0.0,0,0
0,17080.0,2989.0,1960.0,343.0,2440.0,0,63899696.0,61,40,0,0,7332752.0,41901440.0,0,0,365141120.0,0.0,1,0
1,4977.0,6399.0,567.0,729.0,553.0,0,133306812.0,79,7,0,0,15186852.0,11811996.0,1,0,103683076.0,0.0,0,0
0,2880.0,1152.0,1280.0,512.0,360.0,1,48459312.0,18,20,0,0,21537472.0,53843680.0,1,0,121148280.0,0.0,0,0
0,15600.0,3900.0,4000.0,1000.0,1560.0,1,86786700.0,39,40,0,0,22253000.0,89012000.0,0,0,347146800.0,0.0,1,0
1,28665.0,8281.0,7605.0,2197.0,2205.0,0,89590228.0,49,45,0,5013,23768836.0,82276740.0,1,0,310120020.0,705048372.0,0,1
0,11160.0,2511.0,3240.0,729.0,1240.0,1,73991079.0,31,40,0,0,21481281.0,95472360.0,0,0,328849240.0,0.0,1,0
0,13160.0,2303.0,1960.0,343.0,1880.0,1,44495934.0,47,40,0,0,6627054.0,37868880.0,1,0,254262480.0,0.0,0,0
1,19800.0,4356.0,6050.0,1331.0,1800.0,0,35323992.0,36,50,0,0,10793442.0,49061100.0,1,1,160563600.0,0.0,0,0
0,10125.0,2025.0,3645.0,729.0,1125.0,1,66688650.0,25,45,0,0,24007914.0,120039570.0,1,0,333443250.0,0.0,0,0
0,45500.0,9800.0,12740.0,2744.0,3250.0,0,46580800.0,50,65,0,0,13042624.0,60555040.0,0,0,216268000.0,0.0,0,0
0,14760.0,3321.0,3240.0,729.0,1640.0,1,61185735.0,41,40,0,0,13431015.0,59693400.0,1,0,271936600.0,0.0,1,0
0,3600.0,1800.0,2000.0,1000.0,360.0,1,33789960.0,18,20,1,0,18772200.0,37544400.0,0,0,67579920.0,0.0,0,0
1,13680.0,3078.0,3240.0,729.0,1520.0,0,63969732.0,38,40,0,0,15150726.0,67336560.0,1,0,284309920.0,0.0,0,0
1,24700.0,6422.0,8450.0,2197.0,1900.0,0,196551238.0,38,50,0,15024,67241213.0,258620050.0,1,1,755966300.0,5977704048.0,0,1
1,24050.0,6253.0,8450.0,2197.0,1850.0,0,124495787.0,37,50,0,0,43741763.0,168237550.0,1,0,478829950.0,0.0,0,1
0,2850.0,1900.0,1500.0,1000.0,285.0,1,22710510.0,19,15,1,0,11952900.0,17929350.0,0,0,34065765.0,0.0,0,0
0,2970.0,1782.0,1215.0,729.0,330.0,1,19247976.0,22,15,0,0,7874172.0,13123620.0,0,0,32079960.0,0.0,1,0
0,14250.0,1900.0,7500.0,1000.0,1425.0,1,8974650.0,19,75,0,0,4723500.0,35426250.0,0,0,67309875.0,0.0,1,0
0,22400.0,5600.0,4000.0,1000.0,2240.0,0,201584320.0,56,40,0,0,35997200.0,143988800.0,1,0,806337280.0,0.0,1,0
1,6000.0,2000.0,3000.0,1000.0,600.0,0,19442400.0,20,30,0,0,9721200.0,29163600.0,0,0,58327200.0,0.0,0,0
1,14300.0,6292.0,3025.0,1331.0,1300.0,0,41204592.0,52,25,0,0,8716356.0,19809900.0,1,0,93646800.0,0.0,0,0
1,12600.0,2835.0,3240.0,729.0,1400.0,0,55105470.0,35,40,0,0,14169978.0,62977680.0,1,0,244913200.0,0.0,0,0
0,14616.0,2349.0,4536.0,729.0,1624.0,1,52566444.0,29,56,0,0,16313724.0,101507616.0,1,0,327080096.0,0.0,1,0
0,8280.0,2300.0,3600.0,1000.0,828.0,1,54001930.0,23,36,0,0,23479100.0,84524760.0,0,0,194406948.0,0.0,0,0
1,13200.0,3300.0,4000.0,1000.0,1320.0,0,28258560.0,33,40,0,0,8563200.0,34252800.0,0,0,113034240.0,0.0,0,0
0,1530.0,153.0,270.0,27.0,510.0,1,7517961.0,17,30,0,0,1326699.0,13266990.0,1,0,75179610.0,0.0,1,0
1,17280.0,5184.0,5760.0,1728.0,1440.0,0,55031616.0,36,40,0,0,18343872.0,61146240.0,0,0,183438720.0,0.0,0,0
0,7560.0,1701.0,3240.0,729.0,840.0,1,22048173.0,21,40,1,0,9449217.0,41996520.0,1,1,97991880.0,0.0,0,0
0,1900.0,1900.0,1000.0,1000.0,190.0,1,36975520.0,19,10,1,0,19460800.0,19460800.0,0,0,36975520.0,0.0,0,0
0,3920.0,1372.0,980.0,343.0,560.0,1,21306376.0,28,20,1,0,5326594.0,15218840.0,0,0,60875360.0,0.0,0,0
0,2280.0,1900.0,1200.0,1000.0,228.0,1,30085170.0,19,12,1,0,15834300.0,19001160.0,0,0,36102204.0,0.0,0,0
0,22950.0,4131.0,4050.0,729.0,2550.0,0,419553999.0,51,50,0,0,74038941.0,411327450.0,1,0,2330855550.0,0.0,1,0
1,11400.0,3800.0,3000.0,1000.0,1140.0,0,72266120.0,38,30,0,0,19017400.0,57052200.0,0,0,216798360.0,0.0,0,0
0,6650.0,1900.0,3500.0,1000.0,665.0,1,86779840.0,19,35,0,0,45673600.0,159857600.0,1,0,303729440.0,0.0,1,0
0,35420.0,5566.0,8470.0,1331.0,3220.0,0,84948292.0,46,70,0,8614,20313722.0,129269140.0,0,1,540580040.0,1446135548.0,1,0
1,38220.0,7098.0,11830.0,2197.0,2940.0,0,304312554.0,42,70,0,0,94191981.0,507187590.0,1,1,1638606060.0,0.0,0,1
0,3800.0,1216.0,1600.0,512.0,475.0,1,47193416.0,19,25,1,0,19870912.0,62096600.0,1,0,147479425.0,0.0,0,0
0,14355.0,2349.0,4455.0,729.0,1595.0,0,20426121.0,29,55,0,0,6339141.0,38739195.0,1,0,124826295.0,0.0,1,0
1,24570.0,7644.0,8820.0,2744.0,1755.0,0,94223766.0,39,45,0,0,33823916.0,108719730.0,1,1,302862105.0,0.0,0,0
0,7560.0,1701.0,3240.0,729.0,840.0,1,43513281.0,21,40,0,0,18648549.0,82882440.0,1,0,193392360.0,0.0,0,0
0,10800.0,2430.0,3240.0,729.0,1200.0,0,49414590.0,30,40,1,0,14824377.0,65886120.0,1,0,219620400.0,0.0,0,0
1,16416.0,3078.0,3888.0,729.0,1824.0,0,78772518.0,38,48,0,0,18656649.0,99502128.0,1,0,420120096.0,0.0,0,0
0,16920.0,3807.0,3240.0,729.0,1880.0,1,19685151.0,47,40,0,0,3769497.0,16753320.0,0,0,87489560.0,0.0,1,0
1,4080.0,306.0,360.0,27.0,1360.0,0,41781444.0,34,40,0,0,3686598.0,49154640.0,1,0,557085920.0,0.0,0,0
0,16560.0,3726.0,3240.0,729.0,1840.0,0,78859548.0,46,40,0,0,15429042.0,68573520.0,1,0,350486880.0,0.0,1,0
0,4320.0,1620.0,1944.0,729.0,480.0,1,20445840.0,20,24,1,0,9200628.0,24535008.0,0,0,54522240.0,0.0,0,0
0,68310.0,10350.0,22275.0,3375.0,4554.0,1,170354790.0,46,99,0,0,55550475.0,366633135.0,1,0,1124341614.0,0.0,1,0
0,2000.0,50.0,40.0,1.0,2000.0,1,9654050.0,50,40,0,0,193081.0,7723240.0,0,0,386162000.0,0.0,1,0
1,6000.0,450.0,360.0,27.0,2000.0,0,42671550.0,50,40,0,0,2560293.0,34137240.0,1,0,568954000.0,0.0,0,0
1,12600.0,2835.0,3240.0,729.0,1400.0,0,44547300.0,35,40,0,0,11455020.0,50911200.0,1,0,197988000.0,0.0,1,0
1,11520.0,2592.0,3240.0,729.0,1280.0,0,56829600.0,32,40,0,0,15983325.0,71037000.0,1,0,252576000.0,0.0,0,0
0,5500.0,2200.0,2500.0,1000.0,550.0,1,97533920.0,22,25,0,0,44333600.0,110834000.0,0,0,243834800.0,0.0,1,0
1,2960.0,925.0,400.0,125.0,592.0,0,12266240.0,37,16,0,0,1657600.0,5304320.0,1,0,39251968.0,0.0,0,0
0,2250.0,2025.0,810.0,729.0,250.0,0,40676175.0,25,10,1,0,14643423.0,16270470.0,1,0,45195750.0,0.0,0,0
0,21280.0,7448.0,7840.0,2744.0,1520.0,0,116381916.0,38,40,0,0,42877548.0,122507280.0,0,0,332519760.0,0.0,0,0
0,20280.0,6591.0,6760.0,2197.0,1560.0,1,196843764.0,39,40,1,0,65614588.0,201891040.0,1,0,605673120.0,0.0,0,1
0,7920.0,1782.0,3240.0,729.0,880.0,1,11011572.0,22,40,0,0,4504734.0,20021040.0,1,0,48940320.0,0.0,0,0
1,13500.0,3600.0,6480.0,1728.0,1125.0,0,92292900.0,25,45,0,3103,44300592.0,166127220.0,1,0,346098375.0,954616229.0,0,0
0,7200.0,1800.0,4000.0,1000.0,720.0,1,5983380.0,18,40,1,0,3324100.0,13296400.0,0,0,23933520.0,0.0,0,0
1,16250.0,4225.0,8450.0,2197.0,1250.0,0,18871125.0,25,50,0,0,9812985.0,37742250.0,0,0,72581250.0,0.0,0,1
0,11700.0,5265.0,1620.0,729.0,1300.0,0,100823580.0,65,20,0,0,13960188.0,31022640.0,0,0,224052400.0,0.0,0,0
1,19440.0,5832.0,2430.0,729.0,2160.0,0,89935920.0,72,30,0,0,11241990.0,37473300.0,1,0,299786400.0,0.0,0,0
1,12350.0,4225.0,6422.0,2197.0,950.0,0,38152725.0,25,38,0,0,19839417.0,57992142.0,0,1,111523350.0,0.0,0,1
0,8800.0,2200.0,4000.0,1000.0,880.0,1,49988400.0,22,40,0,0,22722000.0,90888000.0,0,0,199953600.0,0.0,1,0
1,14400.0,3600.0,4000.0,1000.0,1440.0,0,86870160.0,36,40,0,0,24130600.0,96522400.0,1,0,347480640.0,0.0,0,0
0,10800.0,2700.0,4000.0,1000.0,1080.0,1,51182550.0,27,40,0,0,18956500.0,75826000.0,1,0,204730200.0,0.0,1,0
0,17160.0,5577.0,6760.0,2197.0,1320.0,1,78384306.0,33,40,0,0,30878666.0,95011280.0,0,0,241182480.0,0.0,1,1
1,11200.0,2800.0,4000.0,1000.0,1120.0,0,31874920.0,28,40,0,0,11383900.0,45535600.0,1,0,127499680.0,0.0,0,0
1,15600.0,5070.0,6760.0,2197.0,1200.0,0,36087090.0,30,40,0,0,15637739.0,48116120.0,1,0,111037200.0,0.0,0,1
0,8880.0,2400.0,3700.0,1000.0,888.0,1,28710960.0,24,37,0,0,11962900.0,44262730.0,0,0,106230552.0,0.0,1,0
0,9360.0,2106.0,3240.0,729.0,1040.0,1,75484890.0,26,40,1,0,26129385.0,116130600.0,1,0,335488400.0,0.0,0,0
1,15200.0,3800.0,4000.0,1000.0,1520.0,0,105391860.0,38,40,0,0,27734700.0,110938800.0,1,0,421567440.0,0.0,0,0
0,2400.0,180.0,360.0,27.0,800.0,1,13317300.0,20,40,0,0,1997595.0,26634600.0,1,0,177564000.0,0.0,0,0
1,13680.0,3078.0,3240.0,729.0,1520.0,0,51076674.0,38,40,0,0,12097107.0,53764920.0,1,0,227007440.0,0.0,0,0
0,27000.0,6075.0,3240.0,729.0,3000.0,0,139803300.0,75,40,0,0,16776396.0,74561760.0,1,0,621348000.0,0.0,1,0
0,11200.0,3500.0,3200.0,1000.0,1120.0,0,60926950.0,35,32,0,0,17407700.0,55704640.0,0,0,194966240.0,0.0,0,0
1,18000.0,4050.0,3240.0,729.0,2000.0,0,10088100.0,50,40,0,0,1815858.0,8070480.0,1,0,44836000.0,0.0,0,0
0,6440.0,1127.0,1960.0,343.0,920.0,1,41095572.0,23,40,0,0,12507348.0,71470560.0,1,0,234831840.0,0.0,1,0
0,7992.0,5994.0,972.0,729.0,888.0,0,105985908.0,74,12,0,0,12890178.0,17186904.0,0,0,141314544.0,0.0,1,0
1,13680.0,3078.0,3240.0,729.0,1520.0,0,141926922.0,38,40,0,0,33614271.0,149396760.0,1,0,630786320.0,0.0,0,0
0,23220.0,3483.0,4860.0,729.0,2580.0,0,109396386.0,43,60,0,0,22896918.0,152646120.0,0,1,729309240.0,0.0,1,0
1,21200.0,5300.0,4000.0,1000.0,2120.0,0,87023350.0,53,40,0,4386,16419500.0,65678000.0,1,0,348093400.0,720159270.0,0,0
0,7560.0,1701.0,3240.0,729.0,840.0,1,27109404.0,21,40,0,0,11618316.0,51636960.0,1,0,120486240.0,0.0,1,0
1,11880.0,2673.0,3240.0,729.0,1320.0,0,60007662.0,33,40,0,0,16365726.0,72736560.0,1,0,266700720.0,0.0,0,0
0,8400.0,2100.0,4000.0,1000.0,840.0,1,42464940.0,21,40,1,0,20221400.0,80885600.0,0,0,169859760.0,0.0,0,0
0,4400.0,220.0,160.0,8.0,2200.0,1,26040410.0,55,40,0,0,946924.0,18938480.0,1,0,520808200.0,0.0,1,0
0,2990.0,3887.0,1690.0,2197.0,230.0,1,91872833.0,23,10,0,0,51928123.0,39944710.0,0,0,70671410.0,0.0,1,1
1,17640.0,3969.0,3240.0,729.0,1960.0,0,63730674.0,49,40,0,0,11705634.0,52025040.0,1,0,283247440.0,0.0,0,0
1,29760.0,8928.0,5760.0,1728.0,2480.0,0,115999272.0,62,40,0,0,22451472.0,74838240.0,1,0,386664240.0,0.0,0,0
0,2023.0,833.0,833.0,343.0,289.0,1,24559577.0,17,17,1,0,10112767.0,24559577.0,1,0,59644687.0,0.0,0,0
1,11250.0,2025.0,4050.0,729.0,1250.0,0,52648650.0,25,50,0,0,18953514.0,105297300.0,1,0,292492500.0,0.0,0,0
1,14850.0,2673.0,4050.0,729.0,1650.0,0,36617427.0,33,50,0,0,9986571.0,55480950.0,1,0,203430150.0,0.0,0,0
1,16830.0,2754.0,4455.0,729.0,1870.0,0,59854212.0,34,55,0,0,15843762.0,96822990.0,1,0,365775740.0,0.0,0,0
0,8000.0,2000.0,4000.0,1000.0,800.0,1,30377600.0,20,40,1,0,15188800.0,60755200.0,1,0,121510400.0,0.0,0,0
1,18720.0,4212.0,3240.0,729.0,2080.0,0,48669660.0,52,40,0,0,8423595.0,37438200.0,0,0,216309600.0,0.0,0,0
1,9300.0,1116.0,1800.0,216.0,1550.0,0,49066056.0,31,50,0,0,9496656.0,79138800.0,1,0,408883800.0,0.0,0,0
1,12600.0,2835.0,3240.0,729.0,1400.0,0,35122185.0,35,40,0,0,9031419.0,40139640.0,1,0,156098600.0,0.0,0,0
0,14560.0,4732.0,6760.0,2197.0,1120.0,1,73608808.0,28,40,0,0,34175518.0,105155440.0,1,0,226488640.0,0.0,1,1
0,16120.0,5239.0,6760.0,2197.0,1240.0,1,92789138.0,31,40,0,0,38911574.0,119727920.0,1,0,285505040.0,0.0,1,1
1,15552.0,2916.0,3888.0,729.0,1728.0,0,12240072.0,36,48,0,0,3060018.0,16320096.0,1,1,65280384.0,0.0,0,0
0,2040.0,612.0,720.0,216.0,340.0,1,14764704.0,17,20,1,0,5211072.0,17370240.0,1,0,49215680.0,0.0,0,0
0,7776.0,2187.0,2592.0,729.0,864.0,0,53686233.0,27,32,0,0,17895411.0,63628128.0,0,0,190884384.0,0.0,0,0
1,15200.0,3800.0,4000.0,1000.0,1520.0,0,26159200.0,38,40,0,0,6884000.0,27536000.0,1,1,104636800.0,0.0,0,0
1,7600.0,950.0,1000.0,125.0,1520.0,0,39014410.0,38,40,0,0,5133475.0,41067800.0,1,0,312115280.0,0.0,0,0
1,20592.0,3564.0,4212.0,729.0,2288.0,0,68443452.0,44,52,0,0,13999797.0,80887716.0,1,0,395451056.0,0.0,0,0
1,16400.0,4100.0,4000.0,1000.0,1640.0,0,65243710.0,41,40,0,0,15913100.0,63652400.0,1,0,260974840.0,0.0,0,0
1,10800.0,2430.0,3240.0,729.0,1200.0,0,55966680.0,30,40,0,0,16790004.0,74622240.0,1,0,248740800.0,0.0,0,0
0,4000.0,2000.0,2000.0,1000.0,400.0,1,70164800.0,20,20,1,0,35082400.0,70164800.0,0,0,140329600.0,0.0,0,0
1,2240.0,17920.0,512.0,4096.0,140.0,0,130009600.0,70,2,0,0,29716480.0,3714560.0,1,0,16251200.0,0.0,0,0
0,32760.0,7644.0,11760.0,2744.0,2340.0,1,99962226.0,39,60,0,0,35883876.0,153788040.0,1,0,428409540.0,0.0,1,0
1,32967.0,2997.0,8019.0,729.0,3663.0,0,59265342.0,37,99,0,3942,14415894.0,158574834.0,1,0,651918762.0,701573508.0,0,0
0,8190.0,10647.0,1690.0,2197.0,630.0,0,157943331.0,63,10,0,0,32591481.0,25070370.0,0,0,121494870.0,0.0,1,1
0,1512.0,882.0,588.0,343.0,216.0,1,21405132.0,18,12,1,0,8324218.0,14270088.0,0,0,36694512.0,0.0,0,0
0,4200.0,2100.0,2000.0,1000.0,420.0,1,28837200.0,21,20,1,0,13732000.0,27464000.0,1,0,57674400.0,0.0,0,0
1,19040.0,6664.0,7840.0,2744.0,1360.0,0,119723996.0,34,40,0,0,49298116.0,140851760.0,0,0,342068560.0,0.0,0,0
0,3400.0,1088.0,1600.0,512.0,425.0,1,44851576.0,17,25,1,0,21106624.0,65958200.0,1,0,140161175.0,0.0,0,0
1,16000.0,3200.0,5000.0,1000.0,1600.0,0,83622080.0,32,50,0,0,26131900.0,130659500.0,1,0,418110400.0,0.0,0,0
0,13320.0,2997.0,3240.0,729.0,1480.0,0,114236316.0,37,40,0,0,27787212.0,123498720.0,0,0,507716960.0,0.0,0,0
0,9576.0,2268.0,3078.0,729.0,1064.0,1,13424292.0,28,38,0,0,4314951.0,18218682.0,1,0,56680344.0,0.0,0,0
0,5000.0,2000.0,2500.0,1000.0,500.0,1,25804800.0,20,25,1,0,12902400.0,32256000.0,0,0,64512000.0,0.0,0,0
1,14500.0,2900.0,5000.0,1000.0,1450.0,0,52132720.0,29,50,0,0,17976800.0,89884000.0,1,0,260663600.0,0.0,0,0
1,11520.0,2592.0,3240.0,729.0,1280.0,0,41745312.0,32,40,0,0,11740869.0,52181640.0,1,0,185534720.0,0.0,0,0
0,10800.0,2700.0,4000.0,1000.0,1080.0,1,40732470.0,27,40,1,0,15086100.0,60344400.0,0,0,162929880.0,0.0,0,0
0,23408.0,8624.0,7448.0,2744.0,1672.0,0,69462008.0,44,38,0,0,22101548.0,59989916.0,0,0,188539736.0,0.0,0,0
0,9000.0,2025.0,3240.0,729.0,1000.0,1,26180550.0,25,40,1,0,9424998.0,41888880.0,1,0,116358000.0,0.0,0,0
1,15960.0,1862.0,2940.0,343.0,2280.0,0,88145484.0,38,60,0,0,16237326.0,139177080.0,1,0,755532720.0,0.0,0,0
0,12480.0,1872.0,1440.0,216.0,2080.0,0,47677032.0,52,40,0,0,5501196.0,36674640.0,0,0,317846880.0,0.0,0,0
1,35700.0,15300.0,7875.0,3375.0,2380.0,0,206752980.0,68,35,0,6418,45607275.0,106416975.0,1,0,482423620.0,1300922182.0,0,0
0,6600.0,880.0,480.0,64.0,1650.0,0,20426340.0,55,30,0,0,1485552.0,11141640.0,0,0,153197550.0,0.0,0,0
0,18450.0,3321.0,4050.0,729.0,2050.0,0,50605398.0,41,50,0,0,11108502.0,61713900.0,1,0,281141100.0,0.0,1,0
0,10080.0,1764.0,1960.0,343.0,1440.0,0,240304176.0,36,40,0,0,46725812.0,267004640.0,0,0,1373166720.0,0.0,0,0
1,21840.0,5915.0,8112.0,2197.0,1680.0,0,102622520.0,35,48,0,0,38116936.0,140739456.0,1,0,378913920.0,0.0,0,1
1,36270.0,10478.0,7605.0,2197.0,2790.0,0,93728934.0,62,45,0,0,19652841.0,68029065.0,1,0,324446310.0,0.0,0,1
0,12800.0,3200.0,4000.0,1000.0,1280.0,1,89571840.0,32,40,0,0,27991200.0,111964800.0,0,0,358287360.0,0.0,1,0
0,44460.0,9633.0,10140.0,2197.0,3420.0,0,190162830.0,57,60,0,0,43370470.0,200171400.0,1,0,877674600.0,0.0,1,1
0,10920.0,7098.0,3380.0,2197.0,840.0,0,141810942.0,42,20,0,25236,43893863.0,67529020.0,0,0,218170680.0,6554470572.0,0,1
1,16920.0,3807.0,3240.0,729.0,1880.0,0,140287950.0,47,40,0,0,26863650.0,119394000.0,0,0,623502000.0,0.0,0,0
0,7140.0,1666.0,1470.0,343.0,1020.0,1,43317428.0,34,30,0,4416,8918294.0,38221260.0,0,0,185646120.0,803738496.0,1,0
0,6840.0,1539.0,3240.0,729.0,760.0,1,47488068.0,19,40,1,0,22494348.0,99974880.0,1,0,211058080.0,0.0,0,0
1,10080.0,1764.0,1960.0,343.0,1440.0,0,16348248.0,36,40,0,0,3178826.0,18164720.0,1,0,93418560.0,0.0,0,0
1,14800.0,3700.0,4000.0,1000.0,1480.0,0,139288350.0,37,40,0,0,37645500.0,150582000.0,1,1,557153400.0,0.0,0,0
1,22800.0,5700.0,4000.0,1000.0,2280.0,0,71250000.0,57,40,0,0,12500000.0,50000000.0,1,0,285000000.0,0.0,0,0
1,20640.0,6192.0,5760.0,1728.0,1720.0,0,201430404.0,43,40,0,0,56213136.0,187377120.0,1,0,671434680.0,0.0,0,0
1,33150.0,8619.0,8450.0,2197.0,2550.0,0,166030449.0,51,50,0,0,42321487.0,162774950.0,1,1,638578650.0,0.0,0,1
0,33600.0,9408.0,9800.0,2744.0,2400.0,0,18682944.0,48,50,0,0,5449192.0,19461400.0,1,0,66724800.0,0.0,1,0
1,13000.0,8450.0,3380.0,2197.0,1000.0,0,89174800.0,50,20,0,0,23185448.0,35669920.0,1,0,137192000.0,0.0,0,1
0,14560.0,4732.0,6760.0,2197.0,1120.0,1,72824752.0,28,40,0,0,33811492.0,104035360.0,0,0,224076160.0,0.0,1,1
0,9360.0,2106.0,3240.0,729.0,1040.0,1,51633504.0,26,40,1,0,17873136.0,79436160.0,1,0,229482240.0,0.0,0,0
0,21000.0,5040.0,7200.0,1728.0,1750.0,0,83790420.0,35,50,0,0,28728144.0,119700600.0,0,1,349126750.0,0.0,0,0
1,9360.0,2106.0,3240.0,729.0,1040.0,0,42497442.0,26,40,0,0,14710653.0,65380680.0,0,0,188877520.0,0.0,0,0
0,17920.0,6272.0,7840.0,2744.0,1280.0,1,147585536.0,32,40,0,0,64568672.0,184481920.0,0,0,421672960.0,0.0,0,0
0,10360.0,1813.0,1960.0,343.0,1480.0,1,36047620.0,37,40,0,0,6819820.0,38970400.0,0,0,205986400.0,0.0,0,0
0,8640.0,1944.0,3240.0,729.0,960.0,1,56940192.0,24,40,0,0,21352572.0,94900320.0,0,0,253067520.0,0.0,0,0
1,16352.0,14308.0,3136.0,2744.0,1168.0,0,411214986.0,73,16,0,0,78863148.0,90129312.0,0,0,469959984.0,0.0,0,0
0,11250.0,2500.0,4500.0,1000.0,1125.0,1,64136250.0,25,45,0,0,25654500.0,115445250.0,0,0,288613125.0,0.0,1,0
0,10602.0,2511.0,3078.0,729.0,1178.0,1,68756481.0,31,38,0,0,19961559.0,84282138.0,1,0,290305142.0,0.0,1,0
0,7200.0,1620.0,3240.0,729.0,800.0,1,32870700.0,20,40,1,0,14791815.0,65741400.0,1,0,146092000.0,0.0,0,0
0,13520.0,4394.0,6760.0,2197.0,1040.0,1,44413538.0,26,40,0,0,22206769.0,68328520.0,0,1,136657040.0,0.0,1,1
1,6552.0,1274.0,1764.0,343.0,936.0,0,47163116.0,26,36,0,2407,12697762.0,65302776.0,0,0,242553168.0,623745166.0,0,0
1,26832.0,7267.0,8112.0,2197.0,2064.0,0,60094177.0,43,48,0,0,18168007.0,67081872.0,1,0,221886192.0,0.0,0,1
0,32940.0,4941.0,4860.0,729.0,3660.0,0,112809618.0,61,60,0,0,16644042.0,110960280.0,0,0,752064120.0,0.0,1,0
0,22100.0,5746.0,8450.0,2197.0,1700.0,1,81696186.0,34,50,0,4650,31236777.0,120141450.0,0,1,314216100.0,859473450.0,1,1
1,21285.0,3483.0,4455.0,729.0,2365.0,0,153250839.0,43,55,0,0,32075757.0,196018515.0,1,0,936532905.0,0.0,0,0
1,16500.0,3300.0,5000.0,1000.0,1650.0,0,52284540.0,33,50,0,0,15843800.0,79219000.0,1,0,261422700.0,0.0,0,0
1,24024.0,5082.0,6292.0,1331.0,2184.0,0,87800328.0,42,52,0,7298,22995324.0,108705168.0,1,1,415056096.0,1386941112.0,0,0
1,16800.0,4200.0,4000.0,1000.0,1680.0,0,77438760.0,42,40,0,0,18437800.0,73751200.0,1,0,309755040.0,0.0,0,0
0,4860.0,1458.0,2430.0,729.0,540.0,1,19275246.0,18,30,1,0,9637623.0,32125410.0,1,1,64250820.0,0.0,0,0
1,21120.0,5808.0,4840.0,1331.0,1920.0,0,52339056.0,48,40,0,0,11994367.0,43615880.0,1,0,190323840.0,0.0,0,0
1,27716.0,6929.0,8788.0,2197.0,2132.0,0,57021406.0,41,52,0,0,18079958.0,72319832.0,0,0,228085624.0,0.0,0,1
0,30550.0,4700.0,6500.0,1000.0,3055.0,0,100423960.0,47,65,0,8614,21366800.0,138884200.0,1,0,652755740.0,1840536152.0,1,0
0,17500.0,5000.0,3500.0,1000.0,1750.0,0,79844500.0,50,35,0,0,15968900.0,55891150.0,0,0,279455750.0,0.0,0,0
0,33345.0,9633.0,7605.0,2197.0,2565.0,0,262997943.0,57,45,0,0,59981987.0,207629955.0,0,1,910377495.0,0.0,1,1
0,7560.0,1701.0,3240.0,729.0,840.0,1,37839123.0,21,40,1,0,16216767.0,72074520.0,1,0,168173880.0,0.0,0,0
1,11200.0,2800.0,4000.0,1000.0,1120.0,0,27605200.0,28,40,0,0,9859000.0,39436000.0,1,0,110420800.0,0.0,0,0
