,wage,marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
31409,0,1,19800.0,4400.0,4500.0,1000.0,1980.0,0,84398160.0,44,45,0,0,19181400.0,86316300.0,1,0,379791720.0,0.0,0,0
31410,0,0,8640.0,1944.0,3240.0,729.0,960.0,1,71248032.0,24,40,0,0,26718012.0,118746720.0,1,0,316657920.0,0.0,1,0
31411,1,1,26730.0,4374.0,4455.0,729.0,2970.0,0,108698760.0,54,55,0,0,18116460.0,110711700.0,1,1,664270200.0,0.0,0,0
31412,1,0,23500.0,4700.0,5000.0,1000.0,2350.0,0,83230890.0,47,50,0,0,17708700.0,88543500.0,0,0,416154450.0,0.0,0,0
31413,0,0,8100.0,2430.0,2430.0,729.0,900.0,1,38816820.0,30,30,0,0,11645046.0,38816820.0,1,0,129389400.0,0.0,1,0
31414,0,0,14000.0,3500.0,4000.0,1000.0,1400.0,0,81994850.0,35,40,0,0,23427100.0,93708400.0,0,0,327979400.0,0.0,1,0
31415,0,1,15600.0,3900.0,4000.0,1000.0,1560.0,0,122780580.0,39,40,0,0,31482200.0,125928800.0,1,0,491122320.0,0.0,0,0
31416,0,0,20160.0,6048.0,5760.0,1728.0,1680.0,0,98574336.0,42,40,0,0,28164096.0,93880320.0,0,0,328581120.0,0.0,0,0
31417,1,1,45500.0,11830.0,8450.0,2197.0,3500.0,0,189223580.0,70,50,0,0,35141522.0,135159700.0,1,1,727783000.0,0.0,0,1
31418,0,1,24600.0,9225.0,9000.0,3375.0,1640.0,0,78012750.0,41,40,0,0,28541250.0,76110000.0,1,0,208034000.0,0.0,0,0
31419,0,0,12312.0,2916.0,3078.0,729.0,1368.0,1,90553140.0,36,38,0,0,22638285.0,95583870.0,0,1,382335480.0,0.0,1,0
31420,1,1,25872.0,8624.0,8232.0,2744.0,1848.0,0,164913672.0,44,42,0,0,52472532.0,157417596.0,1,0,494741016.0,0.0,0,0
31421,0,0,15120.0,3402.0,3240.0,729.0,1680.0,0,66503430.0,42,40,0,0,14250735.0,63336600.0,1,0,295570800.0,0.0,0,0
31422,0,0,3400.0,2000.0,1700.0,1000.0,340.0,1,32733000.0,20,17,1,0,16366500.0,27823050.0,0,0,55646100.0,0.0,0,0
31423,0,0,6960.0,1044.0,1440.0,216.0,1160.0,1,34881432.0,29,40,0,0,7216848.0,48112320.0,1,0,232542880.0,0.0,1,0
31424,0,1,9720.0,2187.0,3240.0,729.0,1080.0,0,22234743.0,27,40,0,0,7411581.0,32940360.0,0,0,98821080.0,0.0,0,0
31425,1,1,16800.0,5880.0,7840.0,2744.0,1200.0,0,76763820.0,30,40,0,0,35823116.0,102351760.0,1,0,219325200.0,0.0,0,0
31426,0,1,35400.0,5900.0,6000.0,1000.0,3540.0,0,33271280.0,59,60,0,0,5639200.0,33835200.0,1,0,199627680.0,0.0,0,0
31427,0,0,10075.0,5239.0,4225.0,2197.0,775.0,1,8265933.0,31,25,0,0,3466359.0,6666075.0,0,0,15896025.0,0.0,1,1
31428,0,0,7560.0,1701.0,3240.0,729.0,840.0,1,101837358.0,21,40,0,0,43644582.0,193975920.0,1,0,452610480.0,0.0,0,0
31429,0,0,9620.0,2600.0,3700.0,1000.0,962.0,1,86322080.0,26,37,0,0,33200800.0,122842960.0,1,0,319391696.0,0.0,0,0
31430,1,1,23085.0,4617.0,3645.0,729.0,2565.0,0,113264757.0,57,45,0,0,17883909.0,89419545.0,1,0,566323785.0,0.0,0,0
31431,1,1,11800.0,5900.0,2000.0,1000.0,1180.0,0,67708400.0,59,20,0,0,11476000.0,22952000.0,1,0,135416800.0,0.0,0,0
31432,0,0,1566.0,7047.0,162.0,729.0,174.0,0,70734654.0,87,2,0,0,7317378.0,1626084.0,1,0,15718812.0,0.0,1,0
31433,0,0,13750.0,2500.0,5500.0,1000.0,1375.0,1,45394000.0,25,55,0,0,18157600.0,99866800.0,1,0,249667000.0,0.0,1,0
31434,1,1,24570.0,7644.0,8820.0,2744.0,1755.0,0,108567186.0,39,45,0,7688,38972836.0,125269830.0,1,0,348965955.0,1528689608.0,0,0
31435,1,1,29680.0,10388.0,7840.0,2744.0,2120.0,0,39472174.0,53,40,0,3103,10426612.0,29790320.0,1,0,112777640.0,165070291.0,0,0
31436,0,0,11520.0,2592.0,3240.0,729.0,1280.0,1,156172320.0,32,40,0,0,43923465.0,195215400.0,0,0,694099200.0,0.0,1,0
31437,0,1,10640.0,1862.0,1960.0,343.0,1520.0,0,51344916.0,38,40,0,0,9458274.0,54047280.0,1,0,293399520.0,0.0,0,0
31438,0,0,8085.0,2541.0,4235.0,1331.0,735.0,1,5891655.0,21,35,0,0,3086105.0,9819425.0,0,0,18746175.0,0.0,0,0
31439,0,0,3570.0,833.0,1470.0,343.0,510.0,1,44703183.0,17,30,1,0,18407193.0,78887970.0,1,0,191585070.0,0.0,0,0
31440,0,0,12320.0,2156.0,1960.0,343.0,1760.0,1,62092492.0,44,40,0,0,9878351.0,56447720.0,0,0,354814240.0,0.0,0,0
31441,0,0,4600.0,2300.0,2000.0,1000.0,460.0,1,41818600.0,23,20,1,0,18182000.0,36364000.0,1,0,83637200.0,0.0,0,0
31442,1,1,22800.0,5700.0,4000.0,1000.0,2280.0,0,190507680.0,57,40,0,9386,33422400.0,133689600.0,0,0,762030720.0,3137026464.0,0,0
31443,0,1,8400.0,1470.0,1960.0,343.0,1200.0,0,11406780.0,30,40,0,0,2661582.0,15209040.0,1,0,65181600.0,0.0,0,0
31444,0,1,25245.0,4131.0,4455.0,729.0,2805.0,0,64897092.0,51,55,0,0,11452428.0,69987060.0,1,0,396593340.0,0.0,0,0
31445,0,1,17010.0,4374.0,2835.0,729.0,1890.0,0,27751086.0,54,35,0,0,4625181.0,17986815.0,1,0,107920890.0,0.0,0,0
31446,0,0,17600.0,4400.0,4000.0,1000.0,1760.0,0,74146600.0,44,40,0,0,16851500.0,67406000.0,0,0,296586400.0,0.0,1,0
31447,1,1,9600.0,6000.0,1600.0,1000.0,960.0,0,98199000.0,60,16,0,0,16366500.0,26186400.0,1,0,157118400.0,0.0,0,0
31448,1,1,15288.0,4732.0,7098.0,2197.0,1176.0,0,75534732.0,28,42,0,7298,35069697.0,113302098.0,1,0,244035288.0,1514429874.0,0,1
31449,1,1,17550.0,3159.0,4050.0,729.0,1950.0,0,102945141.0,39,50,0,0,23756571.0,131980950.0,1,0,571917450.0,0.0,0,0
31450,1,1,30800.0,10780.0,7840.0,2744.0,2200.0,0,53967760.0,55,40,0,0,13737248.0,39249280.0,1,0,154193600.0,0.0,0,0
31451,1,1,25200.0,7056.0,9800.0,2744.0,1800.0,0,100470384.0,36,50,0,0,39071816.0,139542200.0,0,0,358822800.0,0.0,0,0
31452,1,1,34650.0,10780.0,8820.0,2744.0,2475.0,0,110840730.0,55,45,0,3103,28214004.0,90687870.0,0,0,356273775.0,446673747.0,0,0
31453,1,1,16335.0,2673.0,4455.0,729.0,1815.0,0,61538697.0,33,55,0,0,16783281.0,102564495.0,1,0,376069815.0,0.0,0,0
31454,1,1,10800.0,2430.0,3240.0,729.0,1200.0,0,116176410.0,30,40,0,7298,34852923.0,154901880.0,0,0,516339600.0,3140205334.0,0,0
31455,0,1,10400.0,6760.0,3380.0,2197.0,800.0,0,152780680.0,40,20,0,0,49653721.0,76390340.0,1,0,235047200.0,0.0,0,1
31456,1,1,21000.0,5880.0,9800.0,2744.0,1500.0,0,158763780.0,30,50,0,0,74089764.0,264606300.0,1,1,567013500.0,0.0,0,0
31457,1,0,12000.0,4000.0,3000.0,1000.0,1200.0,0,90643200.0,40,30,0,0,22660800.0,67982400.0,1,0,271929600.0,0.0,1,0
31458,0,0,10800.0,1944.0,4050.0,729.0,1200.0,1,67863312.0,24,50,0,0,25448742.0,141381900.0,0,0,377018400.0,0.0,1,0
31459,0,0,2520.0,882.0,980.0,343.0,360.0,1,21488544.0,18,20,1,0,8356656.0,23876160.0,1,0,61395840.0,0.0,0,0
31460,0,0,4050.0,1458.0,2025.0,729.0,450.0,1,15259752.0,18,25,1,0,7629876.0,21194100.0,0,0,42388200.0,0.0,0,0
31461,1,1,19845.0,3969.0,3645.0,729.0,2205.0,0,85133727.0,49,45,0,0,15636807.0,78184035.0,1,0,425668635.0,0.0,0,0
31462,0,1,18900.0,3402.0,4050.0,729.0,2100.0,0,42565446.0,42,50,0,0,9121167.0,50673150.0,1,0,236474700.0,0.0,0,0
31463,0,1,10080.0,2268.0,3240.0,729.0,1120.0,0,37031148.0,28,40,0,0,11902869.0,52901640.0,1,0,164582880.0,0.0,0,0
31464,0,1,15360.0,4608.0,5760.0,1728.0,1280.0,0,118852992.0,32,40,0,0,44569872.0,148566240.0,1,0,396176640.0,0.0,0,0
31465,0,0,24000.0,4800.0,5000.0,1000.0,2400.0,0,91866720.0,48,50,0,0,19138900.0,95694500.0,0,0,459333600.0,0.0,0,0
31466,0,0,3072.0,384.0,512.0,64.0,768.0,1,20534592.0,24,32,1,0,3422432.0,27379456.0,0,0,164276736.0,0.0,0,0
31467,0,1,16425.0,5913.0,2025.0,729.0,1825.0,0,30559698.0,73,25,0,0,3767634.0,10465650.0,0,0,84888050.0,0.0,0,0
31468,1,1,19600.0,6860.0,7840.0,2744.0,1400.0,0,37168950.0,35,40,0,7298,14867580.0,42478800.0,1,0,106197000.0,553589790.0,0,0
31469,1,1,13800.0,2300.0,6000.0,1000.0,1380.0,0,8902610.0,23,60,0,0,3870700.0,23224200.0,1,0,53415660.0,0.0,0,0
31470,0,0,7600.0,1900.0,4000.0,1000.0,760.0,1,35827920.0,19,40,0,0,18856800.0,75427200.0,0,0,143311680.0,0.0,1,0
31471,0,1,8505.0,2187.0,2835.0,729.0,945.0,0,52248402.0,27,35,0,0,17416134.0,67729410.0,1,0,203188230.0,0.0,0,0
31472,0,0,8640.0,1728.0,2560.0,512.0,1080.0,1,39847032.0,27,40,0,0,11806528.0,59032640.0,1,0,199235160.0,0.0,1,0
31473,1,1,30750.0,9225.0,11250.0,3375.0,2050.0,0,125604525.0,41,50,0,0,45952875.0,153176250.0,1,0,418681750.0,0.0,0,0
31474,0,1,5580.0,2511.0,1620.0,729.0,620.0,0,10896066.0,31,20,0,0,3163374.0,7029720.0,1,0,24213480.0,0.0,0,0
31475,1,1,23040.0,5184.0,3240.0,729.0,2560.0,0,156977856.0,64,40,0,0,22075011.0,98111160.0,1,0,697679360.0,0.0,0,0
31476,0,0,3600.0,2880.0,640.0,512.0,450.0,1,129132360.0,45,10,1,0,22956864.0,28696080.0,1,0,161415450.0,0.0,0,0
31477,0,1,14805.0,3807.0,2835.0,729.0,1645.0,0,92108250.0,47,35,0,0,17637750.0,68591250.0,0,0,358198750.0,0.0,0,0
31478,0,0,6930.0,1782.0,2835.0,729.0,770.0,1,39674052.0,22,35,0,0,16230294.0,63117810.0,1,0,154287980.0,0.0,0,0
31479,0,0,12480.0,4056.0,6760.0,2197.0,960.0,1,155484888.0,24,40,0,0,84220981.0,259141480.0,0,0,478415040.0,0.0,0,1
31480,0,1,12420.0,5589.0,1620.0,729.0,1380.0,0,105854418.0,69,20,0,0,13807098.0,30682440.0,1,0,235232040.0,0.0,0,0
31481,1,1,17600.0,4840.0,4840.0,1331.0,1600.0,0,25182520.0,40,40,0,0,6925193.0,25182520.0,1,1,91572800.0,0.0,0,0
31482,0,1,16200.0,3645.0,3240.0,729.0,1800.0,0,76314960.0,45,40,0,0,15262992.0,67835520.0,1,0,339177600.0,0.0,0,0
31483,1,0,25380.0,6768.0,6480.0,1728.0,2115.0,1,18781200.0,47,45,0,10520,4795200.0,17982000.0,1,0,70429500.0,350316000.0,0,0
31484,0,0,11160.0,2511.0,3240.0,729.0,1240.0,1,62992341.0,31,40,0,0,18288099.0,81280440.0,0,0,279965960.0,0.0,1,0
31485,0,0,24192.0,6912.0,6048.0,1728.0,2016.0,0,26885952.0,48,42,0,0,6721488.0,23525208.0,0,1,94100832.0,0.0,0,0
31486,1,1,18655.0,6929.0,5915.0,2197.0,1435.0,0,121506944.0,41,35,0,0,38526592.0,103725440.0,0,0,327134080.0,0.0,0,1
31487,0,0,17680.0,5746.0,6760.0,2197.0,1360.0,1,37726910.0,34,40,1,0,14424995.0,44384600.0,1,0,116082800.0,0.0,0,1
31488,0,1,19200.0,4800.0,4000.0,1000.0,1920.0,0,99417600.0,48,40,0,0,20712000.0,82848000.0,1,0,397670400.0,0.0,0,0
31489,1,1,11088.0,3388.0,4356.0,1331.0,1008.0,0,70600684.0,28,36,0,7688,27735983.0,90772308.0,0,0,231056784.0,1762266424.0,0,0
31490,0,0,9600.0,2880.0,5760.0,1728.0,800.0,1,53913600.0,20,40,1,0,32348160.0,107827200.0,0,1,179712000.0,0.0,0,0
31491,1,1,20280.0,6591.0,6760.0,2197.0,1560.0,0,70479084.0,39,40,0,0,23493028.0,72286240.0,1,0,216858720.0,0.0,0,1
31492,0,0,16000.0,4000.0,4000.0,1000.0,1600.0,0,52299600.0,40,40,0,0,13074900.0,52299600.0,0,1,209198400.0,0.0,1,0
31493,0,0,7560.0,1008.0,1620.0,216.0,1260.0,1,34358688.0,28,45,0,0,7362576.0,55219320.0,1,0,257690160.0,0.0,1,0
31494,0,0,5000.0,2000.0,2500.0,1000.0,500.0,1,21095800.0,20,25,0,0,10547900.0,26369750.0,0,0,52739500.0,0.0,1,0
31495,0,0,21320.0,6929.0,6760.0,2197.0,1640.0,0,105050569.0,41,40,0,0,33308717.0,102488360.0,1,0,323232520.0,0.0,1,1
31496,1,1,24500.0,4900.0,5000.0,1000.0,2450.0,0,211310050.0,49,50,0,0,43124500.0,215622500.0,1,0,1056550250.0,0.0,0,0
31497,0,1,8640.0,1944.0,3240.0,729.0,960.0,0,33512400.0,24,40,0,0,12567150.0,55854000.0,1,0,148944000.0,0.0,0,0
31498,0,1,12600.0,2835.0,3240.0,729.0,1400.0,0,68051025.0,35,40,0,0,17498835.0,77772600.0,1,0,302449000.0,0.0,0,0
31499,0,0,8800.0,2200.0,4000.0,1000.0,880.0,1,85414340.0,22,40,1,0,38824700.0,155298800.0,1,0,341657360.0,0.0,0,0
31500,0,0,8970.0,3887.0,5070.0,2197.0,690.0,1,62463492.0,23,30,0,0,35305452.0,81474120.0,0,0,144146520.0,0.0,1,1
31501,0,0,8280.0,1863.0,3240.0,729.0,920.0,0,53675307.0,23,40,0,0,21003381.0,93348360.0,0,1,238556920.0,0.0,0,0
31502,1,1,36960.0,5082.0,9680.0,1331.0,3360.0,0,32031846.0,42,80,0,4386,8389293.0,61013040.0,1,0,232958880.0,304094538.0,0,0
31503,1,1,21760.0,3400.0,6400.0,1000.0,2176.0,0,57083620.0,34,64,0,0,16789300.0,107451520.0,1,0,365335168.0,0.0,0,0
31504,0,0,14080.0,3872.0,4840.0,1331.0,1280.0,1,136180704.0,32,40,1,4650,46812117.0,170225880.0,1,0,495202560.0,1798978050.0,0,0
31505,1,1,26244.0,4374.0,4374.0,729.0,2916.0,0,71223786.0,54,54,0,0,11870631.0,71223786.0,1,0,427342716.0,0.0,0,0
31506,0,0,24960.0,8112.0,6760.0,2197.0,1920.0,0,148736640.0,48,40,0,0,40282840.0,123947200.0,0,0,457651200.0,0.0,0,1
31507,1,1,19760.0,6422.0,6760.0,2197.0,1520.0,0,92747512.0,38,40,0,0,31729412.0,97628960.0,1,0,285376960.0,0.0,0,1
31508,0,0,24960.0,8112.0,6760.0,2197.0,1920.0,0,31666752.0,48,40,0,0,8576412.0,26388960.0,0,0,97436160.0,0.0,0,1
31509,0,1,2640.0,198.0,360.0,27.0,880.0,0,3308976.0,22,40,0,0,451224.0,6016320.0,1,0,44119680.0,0.0,0,0
31510,1,1,27300.0,7098.0,8450.0,2197.0,2100.0,0,60869718.0,42,50,0,0,18840627.0,72463950.0,1,0,234114300.0,0.0,0,1
31511,0,1,19840.0,7936.0,10240.0,4096.0,1240.0,0,148240016.0,31,40,0,0,76510976.0,191277440.0,1,0,370600040.0,0.0,0,0
31512,1,0,12150.0,2187.0,4050.0,729.0,1350.0,1,35803620.0,27,50,0,0,11934540.0,66303000.0,0,0,198909000.0,0.0,1,0
31513,1,0,25536.0,11172.0,6272.0,2744.0,1824.0,0,105897792.0,57,32,0,10520,26009984.0,59451392.0,1,0,242052096.0,1396046080.0,1,0
31514,0,0,21252.0,5566.0,5082.0,1331.0,1932.0,0,165859716.0,46,42,0,3325,39662106.0,151437132.0,0,0,633282552.0,1089888450.0,1,0
31515,1,1,19360.0,5324.0,4840.0,1331.0,1760.0,0,117919824.0,44,40,0,0,29479956.0,107199840.0,1,0,428799360.0,0.0,0,0
31516,1,1,16800.0,4200.0,4000.0,1000.0,1680.0,0,81655140.0,42,40,0,0,19441700.0,77766800.0,1,0,326620560.0,0.0,0,0
31517,0,0,12480.0,4056.0,6760.0,2197.0,960.0,1,73849152.0,24,40,0,0,40001624.0,123081920.0,1,1,227228160.0,0.0,1,1
31518,0,0,3040.0,152.0,160.0,8.0,1520.0,0,25621880.0,38,40,0,0,1348520.0,26970400.0,1,0,512437600.0,0.0,1,0
31519,1,1,19604.0,4901.0,8788.0,2197.0,1508.0,0,102940227.0,29,52,0,0,46145619.0,184582476.0,1,1,411760908.0,0.0,0,1
31520,0,1,18810.0,3078.0,4455.0,729.0,2090.0,0,63677322.0,38,55,0,0,15081471.0,92164545.0,1,0,389139190.0,0.0,0,0
31521,0,0,13200.0,3300.0,4000.0,1000.0,1320.0,0,88588830.0,33,40,0,0,26845100.0,107380400.0,0,1,354355320.0,0.0,0,0
31522,0,1,2196.0,4941.0,324.0,729.0,244.0,0,84875400.0,61,4,0,0,12522600.0,5565600.0,0,0,37722400.0,0.0,0,0
31523,1,1,21560.0,5929.0,4840.0,1331.0,1960.0,0,218461551.0,49,40,0,0,49042389.0,178335960.0,1,0,794405640.0,0.0,0,0
31524,1,1,24480.0,7344.0,5760.0,1728.0,2040.0,0,60701220.0,51,40,0,0,14282640.0,47608800.0,1,1,202337400.0,0.0,0,0
31525,0,0,13230.0,3402.0,2835.0,729.0,1470.0,0,72487170.0,42,35,0,0,15532965.0,60405975.0,0,0,281894550.0,0.0,0,0
31526,0,0,7560.0,1701.0,3240.0,729.0,840.0,1,47927187.0,21,40,1,0,20540223.0,91289880.0,1,0,213009720.0,0.0,0,0
31527,0,0,10440.0,2349.0,3240.0,729.0,1160.0,0,77531094.0,29,40,0,0,24061374.0,106939440.0,1,0,344582640.0,0.0,1,0
31528,0,1,27000.0,5400.0,5000.0,1000.0,2700.0,0,110374380.0,54,50,0,0,20439700.0,102198500.0,1,0,551871900.0,0.0,0,0
31529,0,0,6900.0,2300.0,3000.0,1000.0,690.0,1,66417330.0,23,30,0,0,28877100.0,86631300.0,0,0,199251990.0,0.0,1,0
31530,0,1,12480.0,1872.0,1440.0,216.0,2080.0,0,54283944.0,52,40,0,0,6263532.0,41756880.0,1,0,361892960.0,0.0,0,0
31531,1,1,15680.0,5488.0,7840.0,2744.0,1120.0,0,13195504.0,28,40,0,7298,6597752.0,18850720.0,0,0,37701440.0,245665276.0,0,0
31532,0,0,9200.0,2300.0,4000.0,1000.0,920.0,0,21081340.0,23,40,1,0,9165800.0,36663200.0,1,0,84325360.0,0.0,0,0
31533,1,1,30960.0,3483.0,6480.0,729.0,3440.0,0,87811074.0,43,80,0,0,18379062.0,163369440.0,1,0,780542880.0,0.0,0,0
31534,1,1,22500.0,4500.0,5000.0,1000.0,2250.0,0,104663700.0,45,50,0,0,23258600.0,116293000.0,1,0,523318500.0,0.0,0,0
31535,0,1,8568.0,816.0,672.0,64.0,2142.0,0,59518020.0,51,42,0,0,4668080.0,49014840.0,1,1,624939210.0,0.0,0,0
31536,0,0,10962.0,2349.0,3402.0,729.0,1218.0,0,54035352.0,29,42,0,0,16769592.0,78258096.0,0,0,252164976.0,0.0,0,0
31537,0,0,9200.0,2300.0,4000.0,1000.0,920.0,1,37139940.0,23,40,1,0,16147800.0,64591200.0,0,0,148559760.0,0.0,0,0
31538,0,1,28470.0,12337.0,5070.0,2197.0,2190.0,0,104231517.0,73,30,0,0,18561777.0,42834870.0,1,0,240534270.0,0.0,0,1
31539,0,0,18095.0,2303.0,2695.0,343.0,2585.0,0,75470626.0,47,55,0,0,11240306.0,88316690.0,0,1,592983490.0,0.0,0,0
31540,0,1,20313.0,4941.0,2997.0,729.0,2257.0,0,38037465.0,61,37,0,0,5612085.0,23071905.0,1,0,156376245.0,0.0,0,0
31541,0,0,11440.0,3146.0,4840.0,1331.0,1040.0,1,140672532.0,26,40,0,0,59515302.0,216419280.0,0,1,511536480.0,0.0,1,0
31542,1,1,14400.0,3240.0,3240.0,729.0,1600.0,0,112152240.0,40,40,0,0,25234254.0,112152240.0,1,0,498454400.0,0.0,0,0
31543,0,1,19552.0,5408.0,7943.0,2197.0,1504.0,0,175092320.0,32,47,0,0,71131255.0,257166845.0,1,0,633026080.0,0.0,0,1
31544,0,0,9360.0,1404.0,1440.0,216.0,1560.0,0,52971516.0,39,40,0,0,8149464.0,54329760.0,0,0,353143440.0,0.0,0,0
31545,0,0,17160.0,5577.0,6760.0,2197.0,1320.0,1,43477005.0,33,40,0,0,17127305.0,52699400.0,0,0,133775400.0,0.0,1,1
31546,0,1,11025.0,2835.0,2835.0,729.0,1225.0,0,15365385.0,35,35,0,0,3951099.0,15365385.0,1,0,59754275.0,0.0,0,0
31547,0,0,15120.0,3402.0,3240.0,729.0,1680.0,0,57711528.0,42,40,1,0,12366756.0,54963360.0,1,1,256495680.0,0.0,0,0
31548,0,1,20240.0,4600.0,4400.0,1000.0,2024.0,0,75843420.0,46,44,0,0,16487700.0,72545880.0,1,0,333711048.0,0.0,0,0
31549,0,0,11880.0,2673.0,3240.0,729.0,1320.0,1,28963737.0,33,40,1,0,7899201.0,35107560.0,1,0,128727720.0,0.0,0,0
31550,0,0,2820.0,423.0,180.0,27.0,940.0,1,12487524.0,47,20,1,0,797076.0,5313840.0,1,0,83250160.0,0.0,0,0
31551,0,1,17160.0,5577.0,6760.0,2197.0,1320.0,0,80757534.0,33,40,0,0,31813574.0,97887920.0,1,1,248484720.0,0.0,0,1
31552,0,0,9360.0,2106.0,3240.0,729.0,1040.0,0,44269290.0,26,40,1,0,15323985.0,68106600.0,0,0,196752400.0,0.0,0,0
31553,0,0,16800.0,4200.0,4000.0,1000.0,1680.0,0,68488980.0,42,40,0,0,16306900.0,65227600.0,0,0,273955920.0,0.0,0,0
31554,0,1,18200.0,4732.0,8450.0,2197.0,1400.0,0,91693420.0,28,50,0,0,42571945.0,163738250.0,1,0,352667000.0,0.0,0,1
31555,0,1,3480.0,261.0,360.0,27.0,1160.0,0,9779061.0,29,40,0,0,1011627.0,13488360.0,1,0,130387480.0,0.0,0,0
31556,0,0,2880.0,1152.0,1280.0,512.0,360.0,1,5311008.0,18,20,1,0,2360448.0,5901120.0,0,0,13277520.0,0.0,0,0
31557,0,1,14850.0,3300.0,4500.0,1000.0,1485.0,0,64644030.0,33,45,0,0,19589100.0,88150950.0,1,1,290898135.0,0.0,0,0
31558,0,0,20592.0,6084.0,7436.0,2197.0,1584.0,0,91215540.0,36,44,0,0,32938945.0,111485660.0,0,0,308729520.0,0.0,0,1
31559,1,1,14256.0,2673.0,3888.0,729.0,1584.0,0,39650391.0,33,48,0,7688,10813743.0,57673296.0,1,0,211468752.0,1026371064.0,0,0
31560,0,0,14400.0,3240.0,3240.0,729.0,1600.0,0,11383560.0,40,40,0,0,2561301.0,11383560.0,0,0,50593600.0,0.0,0,0
31561,1,1,36480.0,14592.0,10240.0,4096.0,2280.0,0,376996176.0,57,40,0,0,105823488.0,264558720.0,1,0,942490440.0,0.0,0,0
31562,0,0,16200.0,3240.0,3645.0,729.0,1800.0,0,70570440.0,40,45,0,0,15878349.0,79391745.0,1,0,352852200.0,0.0,0,0
31563,0,1,16200.0,2916.0,4050.0,729.0,1800.0,0,34765848.0,36,50,0,0,8691462.0,48285900.0,1,0,193143600.0,0.0,0,0
31564,1,0,23400.0,7605.0,6760.0,2197.0,1800.0,1,88491195.0,45,40,0,0,25564123.0,78658840.0,0,0,272280600.0,0.0,1,1
31565,0,1,33800.0,8788.0,8450.0,2197.0,2600.0,0,173638036.0,52,50,0,0,43409509.0,166959650.0,1,1,667838600.0,0.0,0,1
31566,0,0,8640.0,1944.0,3240.0,729.0,960.0,0,17879832.0,24,40,0,0,6704937.0,29799720.0,1,0,79465920.0,0.0,1,0
31567,0,0,10800.0,2430.0,3240.0,729.0,1200.0,0,39806100.0,30,40,0,0,11941830.0,53074800.0,0,0,176916000.0,0.0,1,0
31568,0,0,10080.0,2268.0,3240.0,729.0,1120.0,1,15302952.0,28,40,1,0,4918806.0,21861360.0,1,0,68013120.0,0.0,0,0
31569,0,0,33120.0,11776.0,11520.0,4096.0,2070.0,1,121994944.0,46,45,0,0,42433024.0,119342880.0,0,0,343110780.0,0.0,1,0
31570,0,0,12960.0,2916.0,3240.0,729.0,1440.0,0,145261188.0,36,40,0,0,36315297.0,161401320.0,0,0,645605280.0,0.0,0,0
31571,0,0,21600.0,3888.0,4050.0,729.0,2400.0,1,79954128.0,48,50,0,0,14991399.0,83285550.0,0,1,444189600.0,0.0,1,0
31572,0,0,15840.0,4356.0,4840.0,1331.0,1440.0,0,165805992.0,36,40,0,0,50662942.0,184228880.0,0,0,602930880.0,0.0,0,0
31573,1,1,17280.0,3888.0,3240.0,729.0,1920.0,0,17929728.0,48,40,0,0,3361824.0,14941440.0,1,0,79687680.0,0.0,0,0
31574,0,0,1890.0,2100.0,900.0,1000.0,189.0,1,81340350.0,21,9,1,0,38733500.0,34860150.0,0,0,73206315.0,0.0,0,0
31575,0,0,6480.0,1458.0,3240.0,729.0,720.0,1,42398640.0,18,40,0,0,21199320.0,94219200.0,0,0,188438400.0,0.0,1,0
31576,1,0,24700.0,6422.0,8450.0,2197.0,1900.0,0,66177722.0,38,50,0,0,22639747.0,87075950.0,0,0,254529700.0,0.0,1,1
31577,0,0,18480.0,3234.0,1960.0,343.0,2640.0,0,165280500.0,66,40,0,0,17529750.0,100170000.0,0,0,944460000.0,0.0,1,0
31578,1,1,25740.0,6084.0,9295.0,2197.0,1980.0,0,84000384.0,36,55,0,7298,30333472.0,128333920.0,1,0,355386240.0,1309903424.0,0,1
31579,0,0,13680.0,3078.0,3240.0,729.0,1520.0,1,20566170.0,38,40,0,0,4870935.0,21648600.0,0,0,91405200.0,0.0,1,0
31580,1,0,45375.0,12375.0,12375.0,3375.0,3025.0,0,254715450.0,55,55,0,0,69467850.0,254715450.0,1,0,933956650.0,0.0,1,0
31581,1,1,10935.0,2187.0,3645.0,729.0,1215.0,0,67728960.0,27,45,0,0,22576320.0,112881600.0,1,0,338644800.0,0.0,0,0
31582,0,0,10560.0,3168.0,5760.0,1728.0,880.0,1,126061320.0,22,40,0,0,68760720.0,229202400.0,1,0,420204400.0,0.0,1,0
31583,0,0,11600.0,2900.0,4000.0,1000.0,1160.0,1,47766190.0,29,40,0,0,16471100.0,65884400.0,1,0,191064760.0,0.0,0,0
31584,0,0,16000.0,4000.0,4000.0,1000.0,1600.0,1,83310800.0,40,40,0,0,20827700.0,83310800.0,0,1,333243200.0,0.0,0,0
31585,0,0,4200.0,2100.0,2000.0,1000.0,420.0,1,8388030.0,21,20,1,0,3994300.0,7988600.0,0,0,16776060.0,0.0,0,0
31586,0,0,17640.0,3969.0,3240.0,729.0,1960.0,0,46103022.0,49,40,0,0,8467902.0,37635120.0,0,0,204902320.0,0.0,1,0
